booking_id,day_of_week,is_weekend,is_rack,ADR,net_revenue,net_ADR,lead_bin
RES-01620,Wednesday,FALSE,FALSE,153,765,153,15-30 days
RES-01621,Saturday,TRUE,FALSE,153,153,153,31+ days
RES-01622,Saturday,TRUE,FALSE,105.6,190.08,95.04,15-30 days
RES-01623,Monday,FALSE,FALSE,168,278.88,139.44,15-30 days
RES-01624,Wednesday,FALSE,FALSE,168,443.52,147.84,31+ days
RES-01625,Monday,FALSE,FALSE,153,807.84,134.64,31+ days
RES-01626,Monday,FALSE,TRUE,170,612,153,31+ days
RES-01627,Friday,TRUE,FALSE,136,816,136,0-7 days
RES-01628,Saturday,TRUE,FALSE,105.6,105.6,105.6,15-30 days
RES-01629,Saturday,TRUE,FALSE,234,842.4,210.6,15-30 days
RES-01630,Saturday,TRUE,FALSE,184.8,909.22,151.54,15-30 days
RES-01631,Thursday,FALSE,FALSE,234,1053,210.6,31+ days
RES-01632,Friday,TRUE,TRUE,210,554.4,184.8,8-14 days
RES-01633,Thursday,FALSE,FALSE,234,234,234,8-14 days
RES-01634,Tuesday,FALSE,FALSE,105.6,422.4,105.6,8-14 days
RES-01635,Sunday,FALSE,FALSE,208,1248,208,0-7 days
RES-01636,Friday,TRUE,FALSE,234,383.76,191.88,31+ days
RES-01637,Thursday,FALSE,TRUE,210,172.2,172.2,0-7 days
RES-01638,Tuesday,FALSE,FALSE,105.6,528,105.6,31+ days
RES-01639,Saturday,TRUE,FALSE,208,1248,208,31+ days
RES-01640,Thursday,FALSE,FALSE,208,1098.24,183.04,15-30 days
RES-01641,Sunday,FALSE,FALSE,96,576,96,15-30 days
RES-01642,Saturday,TRUE,FALSE,208,549.12,183.04,15-30 days
RES-01643,Monday,FALSE,FALSE,105.6,87.65,87.65,8-14 days
RES-01644,Wednesday,FALSE,FALSE,208,208,208,15-30 days
RES-01645,Wednesday,FALSE,TRUE,260,639.6,213.2,0-7 days
RES-01646,Tuesday,FALSE,TRUE,120,199.2,99.6,31+ days
RES-01647,Wednesday,FALSE,TRUE,120,240,120,8-14 days
RES-01648,Wednesday,FALSE,TRUE,260,431.6,215.8,15-30 days
RES-01649,Monday,FALSE,FALSE,168,336,168,31+ days
RES-01650,Saturday,TRUE,TRUE,120,597.6,99.6,15-30 days
RES-01651,Friday,TRUE,FALSE,168,168,168,8-14 days
RES-01652,Friday,TRUE,FALSE,234,191.88,191.88,0-7 days
RES-01653,Friday,TRUE,FALSE,228.8,1372.8,228.8,15-30 days
RES-01654,Saturday,TRUE,FALSE,136,122.4,122.4,31+ days
RES-01655,Friday,TRUE,TRUE,120,360,120,31+ days
RES-01656,Saturday,TRUE,FALSE,234,411.84,205.92,8-14 days
RES-01657,Friday,TRUE,FALSE,168,826.56,137.76,15-30 days
RES-01658,Sunday,FALSE,FALSE,208,1248,208,31+ days
RES-01659,Wednesday,FALSE,FALSE,168,443.52,147.84,15-30 days
RES-01660,Tuesday,FALSE,FALSE,149.6,807.84,134.64,8-14 days
RES-01661,Tuesday,FALSE,FALSE,184.8,162.62,162.62,0-7 days
RES-01662,Sunday,FALSE,TRUE,170,423.3,141.1,15-30 days
RES-01663,Sunday,FALSE,TRUE,260,213.2,213.2,8-14 days
RES-01664,Sunday,FALSE,FALSE,208,366.08,183.04,15-30 days
RES-01665,Wednesday,FALSE,FALSE,234,234,234,31+ days
RES-01666,Tuesday,FALSE,FALSE,96,432,86.4,15-30 days
RES-01667,Saturday,TRUE,FALSE,189,1134,189,15-30 days
RES-01668,Wednesday,FALSE,FALSE,136,478.72,119.68,31+ days
RES-01669,Saturday,TRUE,FALSE,184.8,1108.8,184.8,0-7 days
RES-01670,Saturday,TRUE,FALSE,208,936,187.2,31+ days
RES-01671,Monday,FALSE,FALSE,136,408,136,31+ days
RES-01672,Wednesday,FALSE,FALSE,136,669.12,111.52,31+ days
RES-01673,Monday,FALSE,TRUE,210,174.3,174.3,15-30 days
RES-01674,Saturday,TRUE,FALSE,189,1134,189,15-30 days
RES-01675,Sunday,FALSE,TRUE,120,540,108,0-7 days
RES-01676,Wednesday,FALSE,TRUE,210,630,210,31+ days
RES-01677,Friday,TRUE,TRUE,170,306,153,31+ days
RES-01678,Saturday,TRUE,TRUE,210,184.8,184.8,31+ days
RES-01679,Thursday,FALSE,FALSE,153,550.8,137.7,8-14 days
RES-01680,Monday,FALSE,TRUE,170,149.6,149.6,31+ days
RES-01681,Saturday,TRUE,FALSE,184.8,554.4,184.8,15-30 days
RES-01682,Saturday,TRUE,FALSE,153,807.84,134.64,0-7 days
RES-01683,Sunday,FALSE,FALSE,168,151.2,151.2,0-7 days
RES-01684,Wednesday,FALSE,TRUE,120,108,108,15-30 days
RES-01685,Monday,FALSE,FALSE,96,288,96,15-30 days
RES-01686,Wednesday,FALSE,TRUE,260,260,260,31+ days
RES-01687,Monday,FALSE,TRUE,260,1300,260,31+ days
RES-01688,Sunday,FALSE,FALSE,136,564.4,112.88,15-30 days
RES-01689,Monday,FALSE,FALSE,96,96,96,31+ days
RES-01690,Monday,FALSE,FALSE,96,345.6,86.4,15-30 days
RES-01691,Sunday,FALSE,TRUE,120,720,120,15-30 days
RES-01692,Thursday,FALSE,FALSE,105.6,211.2,105.6,8-14 days
RES-01693,Friday,TRUE,FALSE,149.6,394.94,131.65,8-14 days
RES-01694,Friday,TRUE,FALSE,208,416,208,31+ days
RES-01695,Wednesday,FALSE,FALSE,153,153,153,0-7 days
RES-01696,Tuesday,FALSE,FALSE,96,192,96,0-7 days
RES-01697,Tuesday,FALSE,FALSE,234,421.2,210.6,15-30 days
RES-01698,Saturday,TRUE,TRUE,210,522.9,174.3,0-7 days
RES-01699,Saturday,TRUE,FALSE,149.6,613.36,122.67,8-14 days
RES-01700,Sunday,FALSE,FALSE,149.6,620.84,124.17,15-30 days
RES-01701,Tuesday,FALSE,TRUE,170,299.2,149.6,0-7 days
RES-01702,Sunday,FALSE,FALSE,108,648,108,31+ days
RES-01703,Thursday,FALSE,FALSE,136,816,136,8-14 days
RES-01704,Monday,FALSE,TRUE,120,597.6,99.6,31+ days
RES-01705,Tuesday,FALSE,FALSE,168,147.84,147.84,15-30 days
RES-01706,Thursday,FALSE,TRUE,120,211.2,105.6,15-30 days
RES-01707,Friday,TRUE,FALSE,168,413.28,137.76,31+ days
RES-01708,Thursday,FALSE,FALSE,153,459,153,31+ days
RES-01709,Friday,TRUE,TRUE,210,189,189,15-30 days
RES-01710,Saturday,TRUE,TRUE,210,1108.8,184.8,15-30 days
RES-01711,Wednesday,FALSE,FALSE,228.8,938.08,187.62,31+ days
RES-01712,Saturday,TRUE,FALSE,96,86.4,86.4,8-14 days
RES-01713,Wednesday,FALSE,FALSE,234,191.88,191.88,8-14 days
RES-01714,Tuesday,FALSE,FALSE,149.6,736.03,122.67,8-14 days
RES-01715,Monday,FALSE,FALSE,168,504,168,15-30 days
RES-01716,Tuesday,FALSE,FALSE,208,366.08,183.04,31+ days
RES-01717,Friday,TRUE,FALSE,153,673.2,134.64,31+ days
RES-01718,Saturday,TRUE,TRUE,120,199.2,99.6,15-30 days
RES-01719,Thursday,FALSE,TRUE,210,1050,210,31+ days
RES-01720,Friday,TRUE,FALSE,208,690.56,172.64,31+ days
RES-01721,Sunday,FALSE,FALSE,105.6,316.8,105.6,8-14 days
RES-01722,Tuesday,FALSE,TRUE,210,840,210,8-14 days
RES-01723,Thursday,FALSE,FALSE,149.6,149.6,149.6,15-30 days
RES-01724,Friday,TRUE,FALSE,136,734.4,122.4,31+ days
RES-01725,Wednesday,FALSE,FALSE,208,1040,208,15-30 days
RES-01726,Tuesday,FALSE,FALSE,153,134.64,134.64,8-14 days
RES-01727,Monday,FALSE,FALSE,149.6,134.64,134.64,31+ days
RES-01728,Sunday,FALSE,FALSE,96,576,96,8-14 days
RES-01729,Thursday,FALSE,FALSE,189,941.22,156.87,15-30 days
RES-01730,Tuesday,FALSE,FALSE,168,697.2,139.44,15-30 days
RES-01731,Saturday,TRUE,FALSE,96,168.96,84.48,8-14 days
RES-01732,Tuesday,FALSE,FALSE,96,288,96,15-30 days
RES-01733,Wednesday,FALSE,FALSE,184.8,332.64,166.32,31+ days
RES-01734,Friday,TRUE,FALSE,208,1023.36,170.56,8-14 days
RES-01735,Monday,FALSE,FALSE,189,784.35,156.87,31+ days
RES-01736,Sunday,FALSE,FALSE,168,295.68,147.84,8-14 days
RES-01737,Monday,FALSE,TRUE,260,1066,213.2,31+ days
RES-01738,Saturday,TRUE,FALSE,96,576,96,8-14 days
RES-01739,Sunday,FALSE,FALSE,168,836.64,139.44,31+ days
RES-01740,Tuesday,FALSE,FALSE,96,84.48,84.48,31+ days
RES-01741,Monday,FALSE,FALSE,149.6,748,149.6,15-30 days
RES-01742,Wednesday,FALSE,FALSE,234,468,234,15-30 days
RES-01743,Monday,FALSE,TRUE,260,234,234,0-7 days
RES-01744,Monday,FALSE,TRUE,120,298.8,99.6,15-30 days
RES-01745,Wednesday,FALSE,TRUE,210,1050,210,15-30 days
RES-01746,Friday,TRUE,FALSE,208,416,208,0-7 days
RES-01747,Thursday,FALSE,TRUE,120,720,120,15-30 days
RES-01748,Tuesday,FALSE,FALSE,228.8,205.92,205.92,15-30 days
RES-01749,Thursday,FALSE,FALSE,168,1008,168,0-7 days
RES-01750,Sunday,FALSE,FALSE,96,480,96,15-30 days
RES-01751,Friday,TRUE,FALSE,136,489.6,122.4,15-30 days
RES-01752,Monday,FALSE,TRUE,260,852.8,213.2,0-7 days
RES-01753,Friday,TRUE,FALSE,208,732.16,183.04,15-30 days
RES-01754,Wednesday,FALSE,FALSE,136,112.88,112.88,31+ days
RES-01755,Thursday,FALSE,TRUE,260,426.4,213.2,15-30 days
RES-01756,Monday,FALSE,TRUE,210,630,210,8-14 days
RES-01757,Wednesday,FALSE,FALSE,208,1040,208,31+ days
RES-01758,Sunday,FALSE,FALSE,208,682.24,170.56,0-7 days
RES-01759,Tuesday,FALSE,TRUE,170,459,153,0-7 days
RES-01760,Tuesday,FALSE,FALSE,153,380.97,126.99,31+ days
RES-01761,Tuesday,FALSE,FALSE,184.8,766.92,153.38,31+ days
RES-01762,Saturday,TRUE,FALSE,105.6,633.6,105.6,0-7 days
RES-01763,Friday,TRUE,FALSE,189,378,189,0-7 days
RES-01764,Friday,TRUE,FALSE,149.6,299.2,149.6,8-14 days
RES-01765,Wednesday,FALSE,FALSE,136,272,136,15-30 days
RES-01766,Thursday,FALSE,FALSE,136,408,136,8-14 days
RES-01767,Thursday,FALSE,FALSE,189,1134,189,8-14 days
RES-01768,Sunday,FALSE,FALSE,168,443.52,147.84,0-7 days
RES-01769,Sunday,FALSE,FALSE,136,544,136,15-30 days
RES-01770,Tuesday,FALSE,FALSE,149.6,299.2,149.6,15-30 days
RES-01771,Tuesday,FALSE,FALSE,208,561.6,187.2,15-30 days
RES-01772,Tuesday,FALSE,FALSE,136,225.76,112.88,15-30 days
RES-01773,Thursday,FALSE,FALSE,168,604.8,151.2,8-14 days
RES-01774,Saturday,TRUE,FALSE,228.8,1029.6,205.92,0-7 days
RES-01775,Sunday,FALSE,FALSE,208,170.56,170.56,31+ days
RES-01776,Thursday,FALSE,FALSE,228.8,1208.06,201.34,0-7 days
RES-01777,Monday,FALSE,TRUE,260,1066,213.2,8-14 days
RES-01778,Wednesday,FALSE,FALSE,168,1008,168,15-30 days
RES-01779,Friday,TRUE,FALSE,136,136,136,0-7 days
RES-01780,Thursday,FALSE,TRUE,210,1134,189,31+ days
RES-01781,Sunday,FALSE,FALSE,228.8,569.71,189.9,31+ days
RES-01782,Tuesday,FALSE,FALSE,136,334.56,111.52,15-30 days
RES-01783,Tuesday,FALSE,FALSE,136,136,136,15-30 days
RES-01784,Sunday,FALSE,FALSE,184.8,606.14,151.54,31+ days
RES-01785,Friday,TRUE,FALSE,96,398.4,79.68,31+ days
RES-01786,Wednesday,FALSE,TRUE,210,630,210,31+ days
RES-01787,Sunday,FALSE,TRUE,170,918,153,15-30 days
RES-01788,Wednesday,FALSE,FALSE,105.6,259.78,86.59,0-7 days
RES-01789,Thursday,FALSE,FALSE,136,272,136,15-30 days
RES-01790,Wednesday,FALSE,TRUE,120,422.4,105.6,31+ days
RES-01791,Saturday,TRUE,FALSE,234,617.76,205.92,15-30 days
RES-01792,Friday,TRUE,FALSE,153,612,153,0-7 days
RES-01793,Monday,FALSE,FALSE,184.8,1108.8,184.8,31+ days
RES-01794,Wednesday,FALSE,FALSE,208,172.64,172.64,31+ days
RES-01795,Thursday,FALSE,TRUE,120,498,99.6,31+ days
RES-01796,Sunday,FALSE,TRUE,120,540,108,31+ days
RES-01797,Saturday,TRUE,FALSE,105.6,105.6,105.6,15-30 days
RES-01798,Thursday,FALSE,FALSE,189,309.96,154.98,31+ days
RES-01799,Thursday,FALSE,FALSE,105.6,633.6,105.6,15-30 days
RES-01800,Saturday,TRUE,FALSE,168,504,168,31+ days
RES-01801,Friday,TRUE,TRUE,120,540,108,31+ days
RES-01802,Thursday,FALSE,FALSE,168,278.88,139.44,15-30 days
RES-01803,Saturday,TRUE,FALSE,136,272,136,0-7 days
RES-01804,Saturday,TRUE,FALSE,208,832,208,15-30 days
RES-01805,Friday,TRUE,FALSE,168,336,168,15-30 days
RES-01806,Friday,TRUE,FALSE,108,216,108,8-14 days
RES-01807,Saturday,TRUE,FALSE,105.6,350.59,87.65,15-30 days
RES-01808,Thursday,FALSE,FALSE,168,453.6,151.2,8-14 days
RES-01809,Sunday,FALSE,FALSE,184.8,162.62,162.62,0-7 days
RES-01810,Friday,TRUE,FALSE,149.6,620.84,124.17,31+ days
RES-01811,Saturday,TRUE,FALSE,168,756,151.2,31+ days
RES-01812,Monday,FALSE,FALSE,168,453.6,151.2,15-30 days
RES-01813,Wednesday,FALSE,FALSE,208,863.2,172.64,15-30 days
RES-01814,Saturday,TRUE,FALSE,228.8,379.81,189.9,15-30 days
RES-01815,Thursday,FALSE,FALSE,108,432,108,0-7 days
RES-01816,Sunday,FALSE,FALSE,96,172.8,86.4,15-30 days
RES-01817,Thursday,FALSE,FALSE,96,259.2,86.4,31+ days
RES-01818,Monday,FALSE,TRUE,170,1020,170,15-30 days
RES-01819,Friday,TRUE,FALSE,189,166.32,166.32,31+ days
RES-01820,Tuesday,FALSE,TRUE,120,480,120,15-30 days
RES-01821,Tuesday,FALSE,FALSE,184.8,306.77,153.38,15-30 days
RES-01822,Sunday,FALSE,FALSE,189,510.3,170.1,15-30 days
RES-01823,Wednesday,FALSE,FALSE,208,208,208,15-30 days
RES-01824,Friday,TRUE,FALSE,168,151.2,151.2,31+ days
RES-01825,Wednesday,FALSE,FALSE,168,168,168,15-30 days
RES-01826,Friday,TRUE,FALSE,208,690.56,172.64,15-30 days
RES-01827,Thursday,FALSE,FALSE,168,840,168,15-30 days
RES-01828,Saturday,TRUE,FALSE,228.8,1235.52,205.92,15-30 days
RES-01829,Tuesday,FALSE,FALSE,153,673.2,134.64,31+ days
RES-01830,Wednesday,FALSE,FALSE,184.8,153.38,153.38,15-30 days
RES-01831,Saturday,TRUE,FALSE,153,380.97,126.99,0-7 days
RES-01832,Saturday,TRUE,FALSE,234,823.68,205.92,15-30 days
RES-01833,Wednesday,FALSE,FALSE,228.8,759.62,189.9,31+ days
RES-01834,Friday,TRUE,FALSE,189,680.4,170.1,15-30 days
RES-01835,Tuesday,FALSE,FALSE,105.6,633.6,105.6,15-30 days
RES-01836,Friday,TRUE,FALSE,105.6,285.12,95.04,31+ days
RES-01837,Wednesday,FALSE,FALSE,184.8,924,184.8,31+ days
RES-01838,Friday,TRUE,FALSE,136,478.72,119.68,15-30 days
RES-01839,Friday,TRUE,TRUE,170,765,153,0-7 days
RES-01840,Saturday,TRUE,FALSE,168,756,151.2,15-30 days
RES-01841,Thursday,FALSE,FALSE,184.8,997.92,166.32,15-30 days
RES-01842,Tuesday,FALSE,FALSE,96,472.32,78.72,0-7 days
RES-01843,Sunday,FALSE,FALSE,96,398.4,79.68,31+ days
RES-01844,Tuesday,FALSE,FALSE,189,680.4,170.1,0-7 days
RES-01845,Monday,FALSE,FALSE,153,550.8,137.7,31+ days
RES-01846,Thursday,FALSE,TRUE,170,897.6,149.6,31+ days
RES-01847,Thursday,FALSE,FALSE,208,832,208,31+ days
RES-01848,Monday,FALSE,FALSE,208,416,208,15-30 days
RES-01849,Monday,FALSE,FALSE,153,306,153,31+ days
RES-01850,Friday,TRUE,FALSE,228.8,187.62,187.62,0-7 days
RES-01851,Sunday,FALSE,FALSE,149.6,263.3,131.65,15-30 days
RES-01852,Saturday,TRUE,FALSE,149.6,269.28,134.64,31+ days
RES-01853,Wednesday,FALSE,FALSE,108,285.12,95.04,31+ days
RES-01854,Sunday,FALSE,FALSE,208,1040,208,15-30 days
RES-01855,Friday,TRUE,FALSE,184.8,650.5,162.62,31+ days
RES-01856,Saturday,TRUE,FALSE,105.6,633.6,105.6,15-30 days
RES-01857,Friday,TRUE,FALSE,108,380.16,95.04,31+ days
RES-01858,Friday,TRUE,TRUE,260,1144,228.8,15-30 days
RES-01859,Wednesday,FALSE,FALSE,208,863.2,172.64,0-7 days
RES-01860,Monday,FALSE,TRUE,210,1050,210,8-14 days
RES-01861,Monday,FALSE,FALSE,189,831.6,166.32,8-14 days
RES-01862,Tuesday,FALSE,FALSE,153,153,153,15-30 days
RES-01863,Friday,TRUE,FALSE,136,677.28,112.88,15-30 days
RES-01864,Friday,TRUE,FALSE,168,840,168,15-30 days
RES-01865,Saturday,TRUE,FALSE,168,697.2,139.44,0-7 days
RES-01866,Friday,TRUE,FALSE,228.8,617.76,205.92,15-30 days
RES-01867,Sunday,FALSE,FALSE,228.8,915.2,228.8,15-30 days
RES-01868,Saturday,TRUE,FALSE,234,776.88,194.22,15-30 days
RES-01869,Tuesday,FALSE,FALSE,153,376.38,125.46,15-30 days
RES-01870,Sunday,FALSE,FALSE,96,384,96,8-14 days
RES-01871,Saturday,TRUE,FALSE,168,168,168,31+ days
RES-01872,Wednesday,FALSE,FALSE,208,549.12,183.04,0-7 days
RES-01873,Monday,FALSE,FALSE,184.8,1108.8,184.8,31+ days
RES-01874,Sunday,FALSE,FALSE,108,95.04,95.04,31+ days
RES-01875,Wednesday,FALSE,FALSE,136,408,136,31+ days
RES-01876,Saturday,TRUE,FALSE,168,672,168,15-30 days
RES-01877,Sunday,FALSE,FALSE,105.6,633.6,105.6,15-30 days
RES-01878,Wednesday,FALSE,FALSE,208,345.28,172.64,15-30 days
RES-01879,Friday,TRUE,FALSE,168,672,168,31+ days
RES-01880,Friday,TRUE,FALSE,108,265.68,88.56,15-30 days
RES-01881,Sunday,FALSE,TRUE,210,1033.2,172.2,0-7 days
RES-01882,Tuesday,FALSE,FALSE,189,170.1,170.1,8-14 days
RES-01883,Thursday,FALSE,FALSE,149.6,149.6,149.6,0-7 days
RES-01884,Thursday,FALSE,FALSE,168,413.28,137.76,15-30 days
RES-01885,Tuesday,FALSE,FALSE,184.8,454.61,151.54,15-30 days
RES-01886,Wednesday,FALSE,FALSE,208,561.6,187.2,0-7 days
RES-01887,Tuesday,FALSE,FALSE,228.8,604.03,201.34,31+ days
RES-01888,Sunday,FALSE,FALSE,96,576,96,8-14 days
RES-01889,Monday,FALSE,FALSE,208,1098.24,183.04,31+ days
RES-01890,Saturday,TRUE,TRUE,170,170,170,15-30 days
RES-01891,Sunday,FALSE,FALSE,189,378,189,0-7 days
RES-01892,Sunday,FALSE,FALSE,105.6,173.18,86.59,31+ days
RES-01893,Tuesday,FALSE,FALSE,228.8,1372.8,228.8,0-7 days
RES-01894,Wednesday,FALSE,FALSE,136,223.04,111.52,8-14 days
RES-01895,Thursday,FALSE,FALSE,136,598.4,119.68,8-14 days
RES-01896,Wednesday,FALSE,TRUE,260,863.2,215.8,15-30 days
RES-01897,Thursday,FALSE,TRUE,210,1260,210,31+ days
RES-01898,Monday,FALSE,FALSE,168,1008,168,31+ days
RES-01899,Sunday,FALSE,FALSE,96,506.88,84.48,31+ days
RES-01900,Monday,FALSE,FALSE,184.8,909.22,151.54,0-7 days
RES-01901,Friday,TRUE,FALSE,168,336,168,15-30 days
RES-01902,Monday,FALSE,TRUE,120,528,105.6,31+ days
RES-01903,Friday,TRUE,FALSE,168,137.76,137.76,31+ days
RES-01904,Tuesday,FALSE,FALSE,208,1040,208,15-30 days
RES-01905,Friday,TRUE,TRUE,170,564.4,141.1,31+ days
RES-01906,Monday,FALSE,FALSE,96,157.44,78.72,15-30 days
RES-01907,Sunday,FALSE,FALSE,153,761.94,126.99,0-7 days
RES-01908,Friday,TRUE,FALSE,168,697.2,139.44,15-30 days
RES-01909,Tuesday,FALSE,TRUE,260,780,260,8-14 days
RES-01910,Wednesday,FALSE,FALSE,228.8,1144,228.8,31+ days
RES-01911,Thursday,FALSE,FALSE,105.6,92.93,92.93,0-7 days
RES-01912,Thursday,FALSE,FALSE,168,557.76,139.44,15-30 days
RES-01913,Tuesday,FALSE,FALSE,234,1404,234,15-30 days
RES-01914,Thursday,FALSE,FALSE,168,147.84,147.84,15-30 days
RES-01915,Tuesday,FALSE,FALSE,96,393.6,78.72,15-30 days
RES-01916,Monday,FALSE,TRUE,260,780,260,15-30 days
RES-01917,Wednesday,FALSE,TRUE,120,422.4,105.6,31+ days
RES-01918,Wednesday,FALSE,TRUE,120,199.2,99.6,0-7 days
RES-01919,Thursday,FALSE,FALSE,96,192,96,0-7 days
RES-01920,Wednesday,FALSE,FALSE,108,216,108,15-30 days
RES-01921,Saturday,TRUE,FALSE,105.6,86.59,86.59,8-14 days
RES-01922,Monday,FALSE,FALSE,136,677.28,112.88,15-30 days
RES-01923,Saturday,TRUE,FALSE,149.6,658.24,131.65,8-14 days
RES-01924,Sunday,FALSE,FALSE,96,78.72,78.72,31+ days
RES-01925,Friday,TRUE,FALSE,208,1040,208,31+ days
RES-01926,Thursday,FALSE,FALSE,184.8,920.3,153.38,15-30 days
RES-01927,Friday,TRUE,FALSE,168,551.04,137.76,31+ days
RES-01928,Saturday,TRUE,TRUE,260,457.6,228.8,0-7 days
RES-01929,Wednesday,FALSE,FALSE,153,459,153,15-30 days
RES-01930,Wednesday,FALSE,FALSE,228.8,1125.7,187.62,15-30 days
RES-01931,Tuesday,FALSE,FALSE,168,840,168,15-30 days
RES-01932,Wednesday,FALSE,FALSE,136,557.6,111.52,0-7 days
RES-01933,Saturday,TRUE,FALSE,149.6,299.2,149.6,15-30 days
RES-01934,Tuesday,FALSE,FALSE,168,697.2,139.44,31+ days
RES-01935,Saturday,TRUE,FALSE,96,288,96,15-30 days
RES-01936,Wednesday,FALSE,FALSE,136,136,136,8-14 days
RES-01937,Monday,FALSE,FALSE,208,511.68,170.56,8-14 days
RES-01938,Monday,FALSE,FALSE,168,826.56,137.76,8-14 days
RES-01939,Sunday,FALSE,FALSE,108,648,108,0-7 days
RES-01940,Wednesday,FALSE,FALSE,168,672,168,0-7 days
RES-01941,Monday,FALSE,TRUE,210,210,210,31+ days
RES-01942,Wednesday,FALSE,FALSE,208,1040,208,0-7 days
RES-01943,Wednesday,FALSE,FALSE,96,192,96,15-30 days
RES-01944,Thursday,FALSE,FALSE,189,156.87,156.87,0-7 days
RES-01945,Tuesday,FALSE,FALSE,168,688.8,137.76,31+ days
RES-01946,Tuesday,FALSE,TRUE,210,1108.8,184.8,8-14 days
RES-01947,Tuesday,FALSE,FALSE,96,384,96,0-7 days
RES-01948,Saturday,TRUE,FALSE,189,378,189,15-30 days
RES-01949,Wednesday,FALSE,FALSE,153,125.46,125.46,31+ days
RES-01950,Tuesday,FALSE,FALSE,136,544,136,8-14 days
RES-01951,Wednesday,FALSE,FALSE,96,96,96,31+ days
RES-01952,Thursday,FALSE,TRUE,170,510,170,8-14 days
RES-01953,Saturday,TRUE,FALSE,234,767.52,191.88,31+ days
RES-01954,Wednesday,FALSE,FALSE,96,480,96,8-14 days
RES-01955,Tuesday,FALSE,FALSE,228.8,823.68,205.92,0-7 days
RES-01956,Monday,FALSE,FALSE,108,88.56,88.56,8-14 days
RES-01957,Tuesday,FALSE,FALSE,108,354.24,88.56,15-30 days
RES-01958,Saturday,TRUE,FALSE,153,612,153,8-14 days
RES-01959,Wednesday,FALSE,FALSE,234,936,234,15-30 days
RES-01960,Friday,TRUE,FALSE,208,517.92,172.64,31+ days
RES-01961,Monday,FALSE,FALSE,168,139.44,139.44,15-30 days
RES-01962,Friday,TRUE,FALSE,184.8,924,184.8,31+ days
RES-01963,Monday,FALSE,FALSE,136,338.64,112.88,8-14 days
RES-01964,Wednesday,FALSE,TRUE,210,924,184.8,31+ days
RES-01965,Tuesday,FALSE,FALSE,136,718.08,119.68,31+ days
RES-01966,Monday,FALSE,FALSE,136,816,136,31+ days
RES-01967,Sunday,FALSE,FALSE,149.6,598.4,149.6,8-14 days
RES-01968,Thursday,FALSE,FALSE,168,168,168,0-7 days
RES-01969,Saturday,TRUE,FALSE,228.8,938.08,187.62,15-30 days
RES-01970,Tuesday,FALSE,FALSE,96,398.4,79.68,31+ days
RES-01971,Friday,TRUE,FALSE,105.6,316.8,105.6,15-30 days
RES-01972,Wednesday,FALSE,TRUE,170,139.4,139.4,31+ days
RES-01973,Thursday,FALSE,FALSE,136,136,136,31+ days
RES-01974,Wednesday,FALSE,FALSE,149.6,748,149.6,31+ days
RES-01975,Tuesday,FALSE,FALSE,153,153,153,15-30 days
RES-01976,Tuesday,FALSE,TRUE,120,480,120,15-30 days
RES-01977,Thursday,FALSE,TRUE,260,1144,228.8,15-30 days
RES-01978,Tuesday,FALSE,FALSE,96,393.6,78.72,8-14 days
RES-01979,Monday,FALSE,FALSE,168,1008,168,15-30 days
RES-01980,Friday,TRUE,FALSE,153,612,153,31+ days
RES-01981,Tuesday,FALSE,FALSE,208,511.68,170.56,8-14 days
RES-01982,Tuesday,FALSE,TRUE,120,99.6,99.6,15-30 days
RES-01983,Friday,TRUE,FALSE,108,358.56,89.64,8-14 days
RES-01984,Sunday,FALSE,TRUE,120,240,120,31+ days
RES-01985,Monday,FALSE,FALSE,105.6,528,105.6,15-30 days
RES-01986,Wednesday,FALSE,FALSE,153,269.28,134.64,31+ days
RES-01987,Tuesday,FALSE,FALSE,153,612,153,0-7 days
RES-01988,Friday,TRUE,FALSE,228.8,686.4,228.8,15-30 days
RES-01989,Monday,FALSE,FALSE,184.8,757.68,151.54,8-14 days
RES-01990,Thursday,FALSE,TRUE,120,120,120,8-14 days
RES-01991,Wednesday,FALSE,FALSE,108,486,97.2,8-14 days
RES-01992,Sunday,FALSE,FALSE,96,518.4,86.4,15-30 days
RES-01993,Monday,FALSE,FALSE,234,388.44,194.22,15-30 days
RES-01994,Saturday,TRUE,FALSE,189,1134,189,31+ days
RES-01995,Saturday,TRUE,TRUE,170,564.4,141.1,15-30 days
RES-01996,Thursday,FALSE,TRUE,260,457.6,228.8,15-30 days
RES-01997,Tuesday,FALSE,FALSE,96,318.72,79.68,0-7 days
RES-01998,Tuesday,FALSE,FALSE,168,278.88,139.44,15-30 days
RES-01999,Sunday,FALSE,TRUE,120,540,108,31+ days
RES-02000,Tuesday,FALSE,TRUE,260,215.8,215.8,31+ days
RES-02001,Friday,TRUE,FALSE,96,337.92,84.48,0-7 days
RES-02002,Friday,TRUE,FALSE,208,549.12,183.04,15-30 days
RES-02003,Wednesday,FALSE,FALSE,105.6,105.6,105.6,0-7 days
RES-02004,Friday,TRUE,FALSE,96,398.4,79.68,8-14 days
RES-02005,Monday,FALSE,FALSE,168,295.68,147.84,31+ days
RES-02006,Monday,FALSE,FALSE,149.6,526.59,131.65,15-30 days
RES-02007,Tuesday,FALSE,FALSE,168,295.68,147.84,31+ days
RES-02008,Monday,FALSE,FALSE,228.8,750.46,187.62,31+ days
